"ndc","rxcui","in_rxcui","has_min","in_tty","in_name","in_synonym","in_umlscui","atc5","ddd","u","adm_r","whocc_note"
"00006096328",104094,4278,FALSE,"IN","famotidine",NA,NA,"A02BA03",NA,NA,NA,NA
"00006302602",1657751,1547545,FALSE,"IN","pembrolizumab",NA,NA,"L01FF02",NA,NA,NA,NA
"00006302901",1657749,1547545,FALSE,"IN","pembrolizumab",NA,NA,"L01FF02",NA,NA,NA,NA
"00006306100",1731082,1731071,FALSE,"IN","fosaprepitant",NA,NA,NA,NA,NA,NA,NA
"00006306901",2055766,2055755,FALSE,"IN","doravirine",NA,NA,"J05AG06",NA,NA,NA,NA
"00006307604",1988675,1988648,FALSE,"IN","letermovir",NA,NA,"J05AX18",NA,NA,NA,NA
"00006335645",1665105,2189,FALSE,"IN","cefoxitin",NA,NA,"J01DC01",NA,NA,NA,NA
"00006337666",206971,5781,FALSE,"IN","indomethacin","indometacin",NA,"C01EB03",NA,NA,NA,NA
"00006337666",206971,5781,FALSE,"IN","indomethacin","indometacin",NA,"M01AB01",NA,NA,NA,NA
"00006337666",206971,5781,FALSE,"IN","indomethacin","indometacin",NA,"M02AA23",NA,NA,NA,NA
"00006337666",206971,5781,FALSE,"IN","indomethacin","indometacin",NA,"S01BC01",NA,NA,NA,NA
"00006351659",1726216,2540,TRUE,"IN","cilastatin",NA,NA,NA,NA,NA,NA,NA
"00006351659",1726216,5690,TRUE,"IN","imipenem",NA,NA,NA,NA,NA,NA,NA
"00006351659",1726216,34482,TRUE,"MIN","cilastatin / imipenem",NA,NA,"J01DH51",NA,NA,NA,NA
"00006351936",151100,60207,FALSE,"IN","dorzolamide",NA,NA,"S01EC03",NA,NA,NA,NA
"00006353750",199739,4278,FALSE,"IN","famotidine",NA,NA,"A02BA03",NA,NA,NA,NA
"00006362050",211509,62349,FALSE,"IN","ethacrynate",NA,NA,NA,NA,NA,NA,NA
"00006362836",1923433,10600,TRUE,"IN","timolol",NA,NA,"C07AA06",NA,NA,NA,NA
"00006362836",1923433,10600,TRUE,"IN","timolol",NA,NA,"S01ED01",NA,NA,NA,NA
"00006362836",1923433,60207,TRUE,"IN","dorzolamide",NA,NA,"S01EC03",NA,NA,NA,NA
"00006362836",1923433,662263,TRUE,"MIN","dorzolamide / timolol",NA,NA,NA,NA,NA,NA,NA
"00006382310",828541,140108,FALSE,"IN","caspofungin",NA,NA,"J02AX04",NA,NA,NA,NA
"00006384371",1734686,325642,FALSE,"IN","ertapenem",NA,NA,"J01DH03",NA,NA,NA,NA
"00006394132",1731082,1731071,FALSE,"IN","fosaprepitant",NA,NA,NA,NA,NA,NA,NA
"00006461200",861052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00006467300",762823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00006468100",804186,762817,TRUE,"IN","rubella virus vaccine live (Wistar RA 27-3 strain)",NA,NA,NA,NA,NA,NA,NA
"00006468100",804186,798372,TRUE,"IN","mumps virus vaccine live, Jeryl Lynn strain",NA,NA,NA,NA,NA,NA,NA
"00006468100",804186,804179,TRUE,"IN","measles virus vaccine live, Enders' attenuated Edmonston strain",NA,NA,NA,NA,NA,NA,NA
"00006468100",804186,1007534,TRUE,"MIN","measles virus vaccine live, Enders' attenuated Edmonston strain / mumps virus vaccine live, Jeryl Lynn strain / rubella virus vaccine live (Wistar RA 27-3 strain)",NA,NA,NA,NA,NA,NA,NA
"00006473900",854981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00006482700",1292459,1292422,FALSE,"IN","varicella-zoster virus vaccine live (Oka-Merck) strain",NA,NA,"J07BK01",NA,NA,NA,NA
"00006484141",1658102,2274413,FALSE,"IN","hepatitis A virus strain CR 326F antigen, inactivated",NA,NA,NA,NA,NA,NA,NA
"00006494300",1658472,854930,TRUE,"IN","Streptococcus pneumoniae type 1 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 1 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854932,TRUE,"IN","Streptococcus pneumoniae type 10A capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 10A vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854934,TRUE,"IN","Streptococcus pneumoniae type 11A capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 11A vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854936,TRUE,"IN","Streptococcus pneumoniae type 12F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 12F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854938,TRUE,"IN","Streptococcus pneumoniae type 14 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 14 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854940,TRUE,"IN","Streptococcus pneumoniae type 15B capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 15B vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854942,TRUE,"IN","Streptococcus pneumoniae type 17F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 17F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854944,TRUE,"IN","Streptococcus pneumoniae type 18C capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 18C vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854946,TRUE,"IN","Streptococcus pneumoniae type 19A capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 19A vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854948,TRUE,"IN","Streptococcus pneumoniae type 19F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 19F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854950,TRUE,"IN","Streptococcus pneumoniae type 2 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 2 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854952,TRUE,"IN","Streptococcus pneumoniae type 20 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 20 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854954,TRUE,"IN","Streptococcus pneumoniae type 22F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 22F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854956,TRUE,"IN","Streptococcus pneumoniae type 23F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 23F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854958,TRUE,"IN","Streptococcus pneumoniae type 3 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 3 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854960,TRUE,"IN","Streptococcus pneumoniae type 33F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 33F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854962,TRUE,"IN","Streptococcus pneumoniae type 4 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 4 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854964,TRUE,"IN","Streptococcus pneumoniae type 5 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 5 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854966,TRUE,"IN","Streptococcus pneumoniae type 6B capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 6B vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854968,TRUE,"IN","Streptococcus pneumoniae type 7F capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 7F vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854970,TRUE,"IN","Streptococcus pneumoniae type 8 capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 8 vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854972,TRUE,"IN","Streptococcus pneumoniae type 9N capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 9N vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,854974,TRUE,"IN","Streptococcus pneumoniae type 9V capsular polysaccharide antigen","pneumococcal capsular polysaccharide type 9V vaccine",NA,NA,NA,NA,NA,NA
"00006494300",1658472,1008785,TRUE,"MIN","Streptococcus pneumoniae type 1 capsular polysaccharide antigen / Streptococcus pneumoniae type 10A capsular polysaccharide antigen / Streptococcus pneumoniae type 11A capsular polysaccharide antigen / Streptococcus pneumoniae type 12F capsular polysaccharide antigen / Streptococcus pneumoniae type 14 capsular polysaccharide antigen / Streptococcus pneumoniae type 15B capsular polysaccharide antigen / Streptococcus pneumoniae type 17F capsular polysaccharide antigen / Streptococcus pneumoniae type 18C capsular polysaccharide antigen / Streptococcus pneumoniae type 19A capsular polysaccharide antigen / Streptococcus pneumoniae type 19F capsular polysaccharide antigen / Streptococcus pneumoniae type 2 capsular polysaccharide antigen / Streptococcus pneumoniae type 20 capsular polysaccharide antigen / Streptococcus pneumoniae type 22F capsular polysaccharide antigen / Streptococcus pneumoniae type 23F capsular polysaccharide antigen / Streptococcus pneumoniae type 3 capsular polysaccharide antigen / Streptococcus pneumoniae type 33F capsular polysaccharide antigen / Streptococcus pneumoniae type 4 capsular polysaccharide antigen / Streptococcus pneumoniae type 5 capsular polysaccharide antigen / Streptococcus pneumoniae type 6B capsular polysaccharide antigen / Streptococcus pneumoniae type 7F capsular polysaccharide antigen / Streptococcus pneumoniae type 8 capsular polysaccharide antigen / Streptococcus pneumoniae type 9N capsular polysaccharide antigen / Streptococcus pneumoniae type 9V capsular polysaccharide antigen",NA,NA,NA,NA,NA,NA,NA
"00006498100",1658155,797752,FALSE,"IN","hepatitis B surface antigen vaccine",NA,NA,NA,NA,NA,NA,NA
"00006499541",1658150,797752,FALSE,"IN","hepatitis B surface antigen vaccine",NA,NA,NA,NA,NA,NA,NA
"00006500401",1988661,1988648,FALSE,"IN","letermovir",NA,NA,"J05AX18",NA,NA,NA,NA
"00006542305",1727001,1726988,FALSE,"IN","sugammadex",NA,NA,"V03AB35",NA,NA,NA,NA
"00006542312",1726997,1726988,FALSE,"IN","sugammadex",NA,NA,"V03AB35",NA,NA,NA,NA
"00006542315",1727001,1726988,FALSE,"IN","sugammadex",NA,NA,"V03AB35",NA,NA,NA,NA
"00007323001",861362,321208,FALSE,"IN","fondaparinux",NA,NA,"B01AX05",NA,NA,NA,NA
"00007323002",861362,321208,FALSE,"IN","fondaparinux",NA,NA,"B01AX05",NA,NA,NA,NA
"00007323211",861364,321208,FALSE,"IN","fondaparinux",NA,NA,"B01AX05",NA,NA,NA,NA
"00007323411",861366,321208,FALSE,"IN","fondaparinux",NA,NA,"B01AX05",NA,NA,NA,NA
"00007351215",884537,3288,FALSE,"IN","dextroamphetamine","dexamfetamine",NA,"N06BA02",15,"mg","O",NA
"00007351920",884386,3288,FALSE,"IN","dextroamphetamine","dexamfetamine",NA,"N06BA02",15,"mg","O",NA
"00007365021",208124,10763,TRUE,"IN","triamterene",NA,NA,"C03DB02",NA,NA,NA,NA
"00007365021",208124,5487,TRUE,"IN","hydrochlorothiazide",NA,NA,"C03AA03",NA,NA,NA,NA
"00007365021",208124,258337,TRUE,"MIN","hydrochlorothiazide / triamterene",NA,NA,NA,NA,NA,NA,NA
"00007413920",686926,20352,FALSE,"IN","carvedilol",NA,NA,"C07AG02",NA,NA,NA,NA
"00007420101",637550,57308,FALSE,"IN","topotecan",NA,NA,"L01CE01",NA,NA,NA,NA
"00007440106",616366,274771,FALSE,"IN","nelarabine",NA,NA,"L01BB07",NA,NA,NA,NA
"00007440701",308351,15202,FALSE,"IN","argatroban",NA,NA,"B01AE03",NA,NA,NA,NA
"00007447120",104838,10734,FALSE,"IN","tranylcypromine",NA,NA,"N06AF04",NA,NA,NA,NA
"00007464013",825425,711942,FALSE,"IN","eltrombopag",NA,NA,"B02BX05",NA,NA,NA,NA
"00007464213",884619,711942,FALSE,"IN","eltrombopag",NA,NA,"B02BX05",NA,NA,NA,NA
"00007489020",312845,72302,FALSE,"IN","ropinirole",NA,NA,"N04BC04",NA,NA,NA,NA
"00007489220",152953,72302,FALSE,"IN","ropinirole",NA,NA,"N04BC04",NA,NA,NA,NA
"00007521006",903696,10814,FALSE,"IN","liothyronine",NA,NA,NA,NA,NA,NA,NA
"00007550040",211148,430,FALSE,"IN","albendazole",NA,NA,"P02CA03",NA,NA,NA,NA
"00008002707",992447,8745,FALSE,"IN","promethazine",NA,NA,"D04AA10",NA,NA,NA,NA
"00008002707",992447,8745,FALSE,"IN","promethazine",NA,NA,"R06AD02",NA,NA,NA,NA
"00008070101",313582,39786,FALSE,"IN","venlafaxine",NA,NA,"N06AX16",NA,NA,NA,NA
"00008070401",313586,39786,FALSE,"IN","venlafaxine",NA,NA,"N06AX16",NA,NA,NA,NA
"00008077102",311197,6057,FALSE,"IN","isosorbide",NA,NA,NA,NA,NA,NA,NA
"00008078102",313584,39786,FALSE,"IN","venlafaxine",NA,NA,"N06AX16",NA,NA,NA,NA
"00008083303",729929,39786,FALSE,"IN","venlafaxine",NA,NA,"N06AX16",NA,NA,NA,NA
"00008083703",729932,39786,FALSE,"IN","venlafaxine",NA,NA,"N06AX16",NA,NA,NA,NA
"00008083721",729932,39786,FALSE,"IN","venlafaxine",NA,NA,"N06AX16",NA,NA,NA,NA
"00008084199",284400,40790,FALSE,"IN","pantoprazole",NA,NA,"A02BC02",NA,NA,NA,NA
"00008084401",763308,40790,FALSE,"IN","pantoprazole",NA,NA,"A02BC02",NA,NA,NA,NA
"00008084402",763308,40790,FALSE,"IN","pantoprazole",NA,NA,"A02BC02",NA,NA,NA,NA
"00008092355",885257,40790,FALSE,"IN","pantoprazole",NA,NA,"A02BC02",NA,NA,NA,NA
"00008092360",885257,40790,FALSE,"IN","pantoprazole",NA,NA,"A02BC02",NA,NA,NA,NA
"00008092681",261286,74667,FALSE,"IN","zaleplon",NA,NA,"N05CF03",NA,NA,NA,NA
"00008103006",351901,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"00008103006",351901,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"00008103006",351901,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"00008103105",351989,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"00008103105",351989,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"00008103105",351989,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"00008103205",404432,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"00008103205",404432,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"00008103205",404432,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"00008104005",905160,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"00008104005",905160,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"00008104005",905160,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"00008104110",351989,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"00008104110",351989,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"00008104110",351989,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"00008104205",404432,35302,FALSE,"IN","sirolimus",NA,NA,"L01EG04",NA,NA,NA,NA
"00008104205",404432,35302,FALSE,"IN","sirolimus",NA,NA,"L04AA10",NA,NA,NA,NA
"00008104205",404432,35302,FALSE,"IN","sirolimus",NA,NA,"S01XA23",NA,NA,NA,NA
"00008117901",725108,657797,FALSE,"IN","temsirolimus",NA,NA,"L01EG01",NA,NA,NA,NA
"00008121801",979115,29899,FALSE,"IN","methylnaltrexone",NA,NA,NA,NA,NA,NA,NA
"00008122214",790267,734064,FALSE,"IN","desvenlafaxine","O-desmethylvenlafaxine",NA,"N06AX23",NA,NA,NA,NA
"00008253303",748886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00008411701",835721,4127,FALSE,"IN","ethionamide",NA,NA,"J04AD03",NA,NA,NA,NA
"00008451001",1944704,1294580,FALSE,"IN","gemtuzumab ozogamicin",NA,NA,"L01FX02",NA,NA,NA,NA
"00008499002",584201,384455,FALSE,"IN","tigecycline",NA,NA,"J01AA12",NA,NA,NA,NA
"00008499020",584201,384455,FALSE,"IN","tigecycline",NA,NA,"J01AA12",NA,NA,NA,NA
"00008536002",584201,384455,FALSE,"IN","tigecycline",NA,NA,"J01AA12",NA,NA,NA,NA
"00009000302",1743722,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009000302",1743722,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009000302",1743722,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009000402",859042,746741,FALSE,"IN","pramipexole",NA,NA,"N04BC05",NA,NA,NA,NA
"00009000602",859054,746741,FALSE,"IN","pramipexole",NA,NA,"N04BC05",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"A01AC03",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"A07EA02",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"C05AA01",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"00009001103",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"A01AC03",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"A07EA02",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"C05AA01",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"00009001104",105398,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"A01AC03",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"A07EA02",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"C05AA01",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"00009001201",208680,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"A01AC03",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"A07EA02",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"C05AA01",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07AA02",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"D07XA01",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"H02AB09",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01BA02",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"S01CB03",NA,NA,NA,NA
"00009001612",1738596,5492,FALSE,"IN","hydrocortisone",NA,NA,"S02BA01",NA,NA,NA,NA
"00009002001",207136,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009002001",207136,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009002001",207136,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009002201",207137,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009002201",207137,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009002201",207137,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009003928",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009003928",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009003928",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009004722",1743707,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009004722",1743707,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009004722",1743707,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009004902",207136,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009004902",207136,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009004902",207136,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009005002",1000124,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"00009005002",1000124,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"00009005002",1000124,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"00009006406",1000139,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"00009006406",1000139,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"00009006406",1000139,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"00009006412",1000139,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"00009006412",1000139,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
"00009006412",1000139,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"L02AB02",NA,NA,NA,NA
"00009011312",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009011312",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009011312",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009011319",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009011319",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009011319",207191,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009019016",207193,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009019016",207193,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009019016",207193,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009023301",562411,1291,FALSE,"IN","bacitracin",NA,NA,"D06AX05",NA,NA,NA,NA
"00009023301",562411,1291,FALSE,"IN","bacitracin",NA,NA,"J01XX10",NA,NA,NA,NA
"00009023301",562411,1291,FALSE,"IN","bacitracin",NA,NA,"R02AB04",NA,NA,NA,NA
"00009023303",562411,1291,FALSE,"IN","bacitracin",NA,NA,"D06AX05",NA,NA,NA,NA
"00009023303",562411,1291,FALSE,"IN","bacitracin",NA,NA,"J01XX10",NA,NA,NA,NA
"00009023303",562411,1291,FALSE,"IN","bacitracin",NA,NA,"R02AB04",NA,NA,NA,NA
"00009026002",1048452,2685,FALSE,"IN","colestipol",NA,NA,"C10AC02",NA,NA,NA,NA
"00009035201",881409,4815,FALSE,"IN","glyburide","glibenclamide",NA,"A10BB01",NA,NA,NA,NA
"00009037301",240416,3041,FALSE,"IN","cytarabine",NA,NA,"L01BC01",NA,NA,NA,NA
"00009041701",835842,10379,FALSE,"IN","testosterone",NA,NA,"G03BA03",NA,NA,NA,NA
"00009043624",206538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00009045003",1048447,2685,FALSE,"IN","colestipol",NA,NA,"C10AC02",NA,NA,NA,NA
"00009069801",207193,6902,FALSE,"IN","methylprednisolone",NA,NA,"D07AA01",NA,NA,NA,NA
"00009069801",207193,6902,FALSE,"IN","methylprednisolone",NA,NA,"D10AA02",NA,NA,NA,NA
"00009069801",207193,6902,FALSE,"IN","methylprednisolone",NA,NA,"H02AB04",NA,NA,NA,NA
"00009072809",706461,2582,FALSE,"IN","clindamycin",NA,NA,"D10AF01",NA,NA,NA,NA
"00009072809",706461,2582,FALSE,"IN","clindamycin",NA,NA,"G01AA10",NA,NA,NA,NA
"00009072809",706461,2582,FALSE,"IN","clindamycin",NA,NA,"J01FF01",NA,NA,NA,NA
"00009074630",1000128,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03AC06",NA,NA,NA,NA
"00009074630",1000128,6691,FALSE,"IN","medroxyprogesterone",NA,NA,"G03DA02",NA,NA,NA,NA
